name,diameter,e,a,q,i,per_y
Leda,92.255,.1552242058122203,2.739046355639822,2.313880060402774,6.971042443961958,4.53322500601597
Laetitia,179.484,.1128988370850547,2.769623482887771,2.456936212506283,10.37755418960798,4.60934591372439
Harmonia,111.251,.0467365066682105,2.266942740636234,2.160993756122038,4.257277078576495,3.41325730430224
Daphne,205.495,.2757893422766056,2.760492191176763,1.999177865412418,15.79473009735303,4.58656958411818
Isis,110.997,.222417504822086,2.442566364110872,1.899296848042977,8.513583031132336,3.81748870402962
Ariadne,71.340,.1684456655029575,2.203486325177763,1.832318604706528,3.470719718168725,3.27094876621069
Nysa,70.64,.1481883800705163,2.423655123094385,2.06449759655342,3.706439227368935,3.77324004071976
Eugenia,202.327,.08399506379258438,2.719553001008804,2.491123973201755,6.604000978386595,4.48491785486864
Hestia,112.414,.1717188251180593,2.525362317560681,2.091710067391742,2.349809330668948,4.01322719010535
Aglaja,168.174,.1299469340461729,2.882367672637918,2.507812830784818,4.976150237746771,4.89364284315845
Doris,216.473,.07283652094524012,3.111680420651407,2.885036444517737,6.547176023337415,5.48909418939865
Pales,166.252,.226395552274183,3.096687256524048,2.395611034862862,3.170483097991712,5.44946945468096
Virginia,84.074,.2859823032970247,2.649916353561801,1.892087171225745,2.83798213895036,4.31376468053233
Nemausa,138.159,.06691659797798528,2.365302581964921,2.207024579991284,9.980173101783176,3.637795329714
Europa,303.918,.1098865726901002,3.094493047791473,2.754449812556325,7.476795991713908,5.44367851386547
Kalypso,90.893,.2058644794881845,2.617415909331383,2.078582945552785,5.171062396053259,4.23464793232248
Alexandra,154.137,.1981118040127519,2.710208992670593,2.173284599881039,11.79944582961704,4.46182338359878
Pandora,84.794,.1425408927486881,2.761085338891946,2.367517769730974,7.181453814683821,4.58804793972384
Melete,121.333,.2375500236526358,2.596886837925161,1.97999630815282,8.080440389340113,4.1849255864903
Mnemosyne,112.59,.1138946474908419,3.151834511891932,2.792857431210531,15.21573562746978,5.59568569087509
Concordia,106.517,.04301072337720264,2.700405601016145,2.584259202704591,5.06548535616297,4.43763626927777
Elpis,165.119,.1193391018358794,2.712956289245989,2.389194522367372,8.640893749775575,4.46860942373481
Echo,43.218,.1832494450650091,2.392980865427596,1.954468449786804,3.601544689527247,3.70183486305107
Danae,85.937,.1669746478747914,2.981908461378144,2.484005346044667,18.21181371930384,5.14931741251708
Erato,106.921,.1702355488234151,3.131398798720937,2.598323405635696,2.229096396519909,5.54135244336588
Ausonia,116.044,.1269881894539432,2.395116441884309,2.09096494139805,5.776306503594953,3.70679143104563
Angelina,58.292,.1259164041339828,2.682070022331396,2.344353409483875,1.309410294023118,4.39251618413654
Cybele,237.26,.111405667491439,3.428285000976757,3.046354622092053,3.562744350057808,6.34780504561262
Maja,71.82,.1727164615102692,2.645252195015889,2.188373596090472,3.046079629073098,4.3023806081499
Asia,56.309,.1851286232558196,2.421549715334586,1.973251550389173,6.030433418541604,3.76832443828744
Leto,122.509,.187073459934832,2.780392097178976,2.260254527584241,7.972087884338467,4.63625452706748
Hesperia,138.13,.1706095835364907,2.975234253312105,2.467630776431025,8.59279715339312,5.13203902601471
Panopaea,127.911,.1807875917196508,2.616847588283824,2.143754014900615,11.59471020870422,4.23326879981805
Niobe,83.42,.1733589395160843,2.756753576210531,2.278845699731501,23.26054962724864,4.5772551524621
Feronia,74.966,.1211716945136277,2.265814420260923,1.991261847504494,5.416961629188134,3.41070931195405
Klytia,44.590,.04346405979031704,2.664548558787946,2.548736460914584,2.370590673229074,4.34954332496098
Galatea,118.71,.239237933788419,2.778673601564659,2.113909470453906,4.078140475994059,4.63195684985892
Eurydike,62.377,.3051029147970464,2.672223405984196,1.856920255829527,5.000332854384026,4.36834919743428
Freia,145.423,.1659088952335267,3.411164818568751,2.845222232060536,2.121788233375345,6.30031491965647
Frigga,61.390,.1309455034155393,2.67130763039529,2.321511907955407,2.425005215886303,4.3661038285823
Diana,120.60,.2076785095166359,2.618470976163152,2.074670826621018,8.70336130669903,4.23720863738958
Eurynome,63.479,.1910766075859206,2.444400055190008,1.977332385061464,4.617594556543329,3.8217883263673
Sappho,68.563,.1997961856791805,2.295718432766586,1.837042646506436,8.675807710442999,3.47845295609391
Terpsichore,117.727,.2103288800232022,2.853092139489955,2.253004465188031,7.803618154664896,4.81927709946267
Alkmene,57.621,.2190627757361386,2.765688279517051,2.15982892818514,2.828544182769438,4.59952566066981
Beatrix,110.503,.08188477452481241,2.431589197078093,2.232479063938384,4.964733520637825,3.79178330574777
Klio,79.16,.235603090035045,2.362295942475477,1.805731718851006,9.315028591605481,3.63086129346627
Io,154.79,.1941211254612768,2.652905897946524,2.137920819294286,11.96149918821009,4.3210667001997
Semele,109.929,.2144245968728541,3.106393254889022,2.44030613348089,4.820403687487203,5.47511006403228
Sylvia,253.051,.09256575098518884,3.481233704305876,3.158990692111852,10.87661043937111,6.49543096941403
Thisbe,232,.162119618295401,2.770886717329931,2.321671620376606,5.210498652609488,4.61249978018096
Julia,145.483,.1845073691221703,2.550462809031972,2.079883626093542,16.12703608399958,4.07320900078399
Antiope,115.974,.1656524007969824,3.150076403054102,2.628258684194268,2.207086275751552,5.5910043922193
Aegina,103.402,.106128804773938,2.589662905565667,2.314825076630579,2.106456533067514,4.16747550847249
Undina,126.42,.1040628103946187,3.187723722879018,2.856000233514631,9.929671940104493,5.69153241895478
Minerva,154.155,.1390614013561449,2.755334202341948,2.372173566959761,8.558538225961422,4.57372056013662
Aurora,204.89,.09356239201241395,3.156259810485284,2.860952592803633,7.971325676019588,5.60747466796004
Arethusa,147.969,.1525183019615997,3.065635292892481,2.598069803586968,12.99456258733679,5.36770862571281
Aegle,177.774,.1395143591833142,3.050807043466051,2.625175653804944,15.96804713620854,5.32881094719024
Klotho,100.717,.256402732431243,2.669617241215907,1.985120086022592,11.77596756633403,4.36196021354764
Ianthe,132.788,.1858143779251935,2.687735800391409,2.188315844614407,15.57765586298334,4.40644208478319
Dike,67.354,.1949587008104554,2.665789998526932,2.146071043780616,13.84875836604038,4.352583422395
Hekate,85.734,.1686652068964876,3.088570537346251,2.56763614865035,6.430285254177119,5.4280581143087
Helena,65.84,.1398874505200015,2.583173243912796,2.221819724570353,10.19560778683787,4.15181986757816
Miriam,82.595,.2528903982720811,2.660303102071779,1.987537991064394,5.178530392617507,4.33915219859416
Hera,83.908,.08060314453741972,2.702564991935854,2.484729755269078,5.417999493879432,4.44296019555912
Klymene,136.553,.1596326551562662,3.147117238671953,2.644734557774693,2.790659342262647,5.58312800471339
Artemis,112.326,.1775533064604251,2.373497108973623,1.952074849401097,21.44360644358073,3.6567162595873
Dione,207.869,.1661508728130114,3.175664397792477,2.648024986338051,4.597147029531375,5.65926593765376
Camilla,210.370,.0657353239516263,3.490663316261801,3.261203432361274,10.00214352203893,6.5218400774607
Hecuba,75.498,.05560705103775986,3.238627680135751,3.058537145434141,4.219702401078762,5.82840520535026
Felicitas,82.588,.2968830793961296,2.699963947720107,1.898390336662431,7.87412881615742,4.43654764584299
Lydia,86.09,.08114594673267361,2.73259600007671,2.510856910612568,5.964887564530463,4.51722106490583
Ate,126.344,.1030769001258301,2.59403633921258,2.326651114552791,4.93081610569817,4.17803703977398
Iphigenia,69.818,.1275399123293353,2.434068245538779,2.123627394899144,2.598978281802728,3.79758346930474
Amalthea,50.137,.08686867620052363,2.376108447377671,2.169699052045091,5.042122991577288,3.66275263700626
Kassandra,94.178,.1352142845142847,2.67796621323634,2.31586692776016,4.93648105692221,4.38243862244689
Thyra,79.83,.1927512913580165,2.379517533848409,1.920862456390085,11.59166268510851,3.67063808400232
Sirona,71.70,.1423990028520363,2.765793539794531,2.371947297633186,3.564474934252325,4.59978824555192
Lomia,208.974,.02786370879106499,2.991490867018504,2.90813683664877,14.90086399628762,5.17415845071768
Peitho,40.211,.1640197776079843,2.43735069895319,2.037576979358223,7.746172139585978,3.80526788352128
Althaea,57.30,.08010269198058516,2.583049144392335,2.376139954408362,5.78639874532711,4.15152068168292
Lachesis,155.132,.05247809356311315,3.118805364896151,2.955136405151991,6.963363170305482,5.50795788869498
Hermione,209.00,.1333947750135498,3.447138701174177,2.987308409690547,7.597526645616496,6.40024117878397
Gerda,70.676,.03213317954081283,3.225148205204809,3.121513938881233,1.640233735076901,5.79205553261587
Brunhild,45.209,.1201624123864359,2.694695615969918,2.37089449010782,6.413479870680807,4.42356869514289
Alkeste,88.648,.07544775057205473,2.630370115722291,2.431914607319089,2.957307685823499,4.26612419961701
Liberatrix,48.418,.07757708171426725,2.743513048740387,2.530679312774096,4.664021864213265,4.54431834382953
Velleda,44.82,.1063722509425579,2.439169659722366,2.179709692586905,2.924737010423106,3.80952840554108
Johanna,122,.06717035814065184,2.754370643141661,2.569358580589737,8.245791209315179,4.57132157789784
Nemesis,162.515,.1271279449902913,2.749259003884206,2.399751356474352,6.245377546953234,4.55860210115763
Antigone,113,.2116926689982251,2.870059810640426,2.262489189141414,12.26203542474621,4.86233215772835
Elektra,180.652,.2080340928478386,3.1301689760781,2.478987112679245,22.77235882095102,5.53808830552357
Vala,31.337,.06780865756144352,2.431557667455184,2.266677006241813,4.961435050146589,3.79170955576337
Aethra,42.87,.3901758062163408,2.607126181754955,1.589888621880985,24.99575167047377,4.20970127357014
Cyrene,72.175,.1356006528069178,3.062365358711942,2.647106616937312,7.21478264666067,5.35912278413689
Sophrosyne,108,.1168867451348294,2.563520320043937,2.263878773747005,11.60055207237922,4.10452919105659
Hertha,79.24,.2078060672327653,2.427408236284691,1.922978077133946,2.305729643431962,3.78200792054533
Austria,36.893,.0848732842079378,2.286941871270989,2.092841603863573,9.579040605862748,3.45852477641944
Meliboea,128.678,.2124842362964779,3.126415015467821,2.4621011085603,13.43325567022362,5.52812868462407
Tolosa,52.905,.1624626363694418,2.449096922279217,2.05121017956145,3.203843560536962,3.83280885379634
Juewa,151.116,.1753079958268376,2.781125827307118,2.293572232379651,10.91243191346044,4.63808987110847
Siwa,109.79,.2145804200786608,2.735294087301309,2.148353533009517,3.18465874395038,4.52391297862231
Lumen,117.916,.2148643196630481,2.665378409440645,2.092683690851604,11.89539253940562,4.35157542475628
Polana,54.812,.1347822085478426,2.418387793794145,2.092432145821426,2.238257761326421,3.76094615336465
Adria,95.377,.07449987344871573,2.760983220513254,2.555290319990989,11.44714575143916,4.58779340955145
Vibilia,142.38,.2341877303615943,2.657280338204049,2.034977886865553,4.812297422676616,4.33175877078695
Adeona,127.783,.1442526746334528,2.673275255151428,2.287648149564408,12.63481215702891,4.37092867670887
Lucina,160.310,.06701846449733947,2.717595905787727,2.535466801057577,13.09555354134561,4.48007744618729
Protogeneia,132.93,.0278358000040172,3.135072957535061,3.047805693691112,1.930987350561253,5.55110804202096
Gallia,97.75,.1866976875194776,2.771037317870586,2.253691058593972,25.28918934862191,4.61287582644527
Medusa,23.719,.06526634050743729,2.174559279332046,2.032633752953553,.939372511149593,3.20674982021779
Nuwa,119.128,.1238480865221223,2.988251942971022,2.618162657788047,2.19915892089699,5.16575753795733
Abundantia,39.037,.03345687461455826,2.592423865110219,2.505689464907438,6.434967631449799,4.17414199248311
Atala,58.964,.07923248699680314,3.141702825796829,2.892777897504061,12.12641949228796,5.56872608437849
Hilda,170.63,.1399613170692069,3.979437881649396,3.422470514538651,7.825946351833342,7.93854291729121
Bertha,192.611,.07714579934886692,3.197540058576654,2.950863274807735,20.97359448171686,5.71784256411309
Scylla,39.605,.2774796029478352,2.756460079008475,1.991598630743645,11.3881787481406,4.57652419712674
Xanthippe,143.346,.2276312936480611,2.727982366825853,2.107008211616184,9.78004504482011,4.5057857839041
Koronis,39.025,.05193848391522748,2.868793139072552,2.719792372762717,1.0014632765669,4.85911360199943
Aemilia,125.236,.1074813337168839,3.104041411652772,2.770414900815894,6.129901325180172,5.46889345106833
Una,81.24,.06681074053277104,2.726665487130772,2.544494946750417,3.824688354395833,4.50252355881919
Athor,40.992,.1374123740347206,2.379600684374978,2.052614105080367,9.059666262583891,3.6708304873897
Laurentia,97.021,.1791012923419348,3.018196099758113,2.477633277750047,6.097714315405482,5.24359792096004
Erigone,69.389,.1904624003566917,2.367006173423337,1.916180495974021,4.81490580189703,3.64172617952829
Eva,100.254,.3462086380703946,2.632114325326536,1.720853609509661,24.47324259320411,4.27036823061662
Loreley,180.083,.0852066574301568,3.124091149316127,2.857897784975763,11.22637296793445,5.52196623807784
Rhodope,52.393,.2117799507669135,2.685200442394058,2.11652882490455,12.02801211944348,4.40020861879438
Urda,39.935,.03682692701444582,2.853793449569541,2.74869700648794,2.212460628698296,4.82105412687408
Sibylla,145.366,.0730939609180602,3.374047803952153,3.127425285634408,4.670229891725169,6.19776420515388
Zelia,37.517,.1305381011546711,2.358111937554892,2.050288482916314,5.499711268255592,3.6212193096273
Maria,33.136,.06370578928299828,2.552948930579781,2.39031130395801,14.37857571681797,4.07916613137973
Ophelia,130.808,.1324556593297467,3.129700706972828,2.715154136325967,2.546610734350177,5.53684561606303
Baucis,62.43,.1139260299714795,2.379973874057152,2.108832899149979,10.0190102100375,3.67169405860631
Ino,125.821,.2083653630355741,2.742771818708625,2.17127317297966,14.19580818635061,4.54247682295112
Phaedra,64.849,.1411565225817171,2.861216362305207,2.457337010248294,12.12321733762167,4.83987619227484
Andromache,94.532,.2326934839419254,3.184125237043514,2.443200042328449,3.218299108906133,5.68189774568323
Iduna,106.976,.1700398740999524,3.181963546363986,2.640902865549616,22.67503889029384,5.67611259924017
Irma,69.049,.2371261884246251,2.769416057653593,2.112714983740244,1.388605101837956,4.60882811224701
Belisana,35.81,.04323772646783624,2.459959933450151,2.353596858725796,1.895055212588712,3.85833784372764
Klytaemnestra,69.946,.1136764616852891,2.970802559967314,2.633092236584631,7.815921581645916,5.12057682681753
Garumna,23.440,.1649789112161824,2.723068493656603,2.273819618406047,.8658670789515422,4.49361696273878
Eucharis,115.383,.2045745163372773,3.130469176172535,2.490054958548283,18.87106336493763,5.5388850234512
Elsa,39.520,.185362227566934,2.417498141965249,1.969385301231647,2.00431260565353,3.75887103648521
Istria,32.927,.350922988693089,2.791251560292986,1.811737220560724,26.39031676727131,4.66344297495256
Dejopeja,62.483,.06663764136312381,3.18831184586366,2.975850264525199,1.143155470523067,5.69310759094821
Eunike,160.464,.1292291871196095,2.738020891315124,2.384188677213962,23.2364694413611,4.53067947111684
Celuta,49.99,.1498210857801544,2.362021140100222,2.008140568254729,13.18528816322351,3.6302277528468
Lamberta,147.294,.2414699549051529,2.727001677180758,2.068512705165644,10.58845963919187,4.50335630688747
Menippe,35.752,.1785764843071474,2.762288339903268,2.269008599520717,11.70369795551037,4.59104677539454
Phthia,38.490,.03705074871816167,2.450246558319809,2.359463088789961,5.177751918300239,3.83550792148823
Ismene,159,.1660978207194917,3.985447187474642,3.323473095042477,6.177019424284517,7.95653156499833
Kolga,94.536,.09100312489335247,2.894685955590081,2.631260488046484,11.50697260937164,4.92504704474116
Nausikaa,98.776,.245035418157347,2.404873596982575,1.815594389530386,6.802940161381819,3.72946541136263
Ambrosia,26.302,.296273357388091,2.601084555550716,1.830452501427395,12.00889820946558,4.19507672176113
Prokne,161.667,.2382030755380535,2.615089286860575,1.992166975923771,18.509572118696,4.22900291586633
Eurykleia,93.109,.0439876217595287,2.876812468326433,2.750268329596594,6.971708539888021,4.87950234158774
Philomela,144.626,.01619005970593861,3.113418583609514,3.063012150851298,7.262737994040727,5.49369408615308
Arete,31.729,.1641131021047897,2.738488091573917,2.289066315788696,8.794843960195729,4.53183915451577
Ampella,54.323,.226926992007721,2.460580829424835,1.902208623211594,9.313550441223654,3.85979870751758
Byblis,76.129,.1797491629664358,3.167608748322844,2.598233727206654,15.47743192822516,5.63774596570148
Dynamene,128.301,.1329934072654719,2.737429224002546,2.37336918435437,6.895151683264001,4.52921097787101
Penelope,85.877,.1810236014910946,2.677166925341144,2.19253652672305,5.758200100523596,4.38047674066073
Chryseis,86.15,.1034039680166657,3.071432368917199,2.753834074476333,8.847131910434166,5.38294122083962
Pompeja,124.592,.05820352381632023,2.738283310684219,2.578905572794978,3.176468755865316,4.53133083568794
Kallisto,48.566,.1748376602028947,2.671458199130359,2.204386698264568,8.287981189079044,4.3664729781254
Martha,76.983,.03585199371358806,2.776741979495109,2.677190243501995,10.69600830058391,4.62712776434154
Hersilia,113,.03728692921865093,2.740756837480887,2.638562431276204,3.77853063240837,4.53747203681276
Hedda,57.880,.02885677742355612,2.284169507547588,2.218255736470614,3.803526411903954,3.45223774593808
Lacrimosa,40.056,.01279319031348063,2.893587628000955,2.856569410787206,1.745340550928234,4.92224425266724
Dido,179.008,.05654660077327683,3.146276716327159,2.968365462926751,7.171520998308908,5.58089146720567
Isabella,86.65,.1233652314691736,2.721122426540887,2.385430528534711,5.260400471915815,4.48880071355179
Isolda,141.125,.161138538793246,3.042417214750972,2.552166550366583,3.885647939237443,5.30684443504665
Medea,136.12,.1045608886830886,3.116423165033523,2.790567189385054,4.262658600431734,5.50164847732736
Lilaea,82.096,.1456252370001986,2.753924408559501,2.352883513882392,6.799610790782684,4.57021072568358
Aschera,24.957,.03149343619877095,2.611574237960004,2.529326791318456,3.435839374802647,4.22047921700661
Oenone,35.210,.03609575725302794,2.765922992022844,2.666084907122219,1.685755753670308,4.60011118712205
Kleopatra,124,.2507921020906972,2.793638953247865,2.093016367680378,13.11337804440644,4.66942730723535
Eudora,65.392,.3095415236179503,2.86847179606669,1.980560665857088,10.51597177189349,4.85829719678897
Bianca,60.62,.1172468111549904,2.666428798177778,2.3537985244196,15.20078052777639,4.3541480216318
Thusnelda,37.674,.2230161808452038,2.354074748686165,1.829077988810043,10.86290377805303,3.61192376668933
Stephania,31.738,.2575341476018754,2.349300998093005,1.744275768088888,7.589529398715033,3.60094258675362
Eos,95.469,.1045460930984334,3.009418867442868,2.694795882355004,10.88099697513379,5.22074115560968
Lucia,55.350,.131176112060976,3.141995229710487,2.729840511362932,2.14931855039067,5.56950353944591
Rosa,79.806,.1156067983478242,3.094569512528598,2.73681623892038,1.935488796776217,5.44388028456498
Oceana,58.236,.04340227724045065,2.645826724415783,2.530991819392496,5.841831111383361,4.30378235258394
Henrietta,95.934,.2640162016161628,3.389087973806083,2.494313840018783,20.87270202683095,6.23925112269592
Weringia,31.494,.2033485645151985,2.712947938768108,2.161273869815147,15.96440634050014,4.46858879218488
Philosophia,123.891,.1908681522734321,3.164387768296164,2.560406921884826,9.151727682686403,5.62914904691203
Adelinda,105.912,.1391679847622097,3.420304356077514,2.944307491568799,2.078662970893362,6.32565253315733
Athamantis,111.332,.06121070727956366,2.382558493651531,2.236720403120189,9.449880970335142,3.67767679765892
Vindobona,73.545,.1513780229589574,2.923885976600004,2.481273898104875,5.101516718380109,4.99975646658224
Russia,49.863,.174816901922366,2.552154809613817,2.105995012570864,6.06605117967742,4.0772629796627
Asterope,99.672,.09928500183727448,2.662291648228039,2.397966017042357,7.688777340916232,4.34401830764627
Barbara,45.476,.2457049687590316,2.38492568200589,1.79893759181602,15.37515127976533,3.68315908639376
Carolina,57.517,.06336321189967223,2.881141257569132,2.698582893552891,9.030302934996575,4.89051989031911
Honoria,77.708,.1906160287794543,2.79867371167258,2.265201642904097,7.694145343377038,4.68205601194438
Coelestina,41.08,.07112752076047163,2.762727834021188,2.566221852651313,9.747563083118498,4.59214250729897
Hypatia,155.659,.08921730195507437,2.905918805716802,2.646660570170237,12.41275057595877,4.95374235979735
Adrastea,37.609,.2349997825380167,2.966721460270694,2.269542562256214,6.174516594184933,5.11002896700924
Vanadis,87.928,.2059406345439133,2.667942204123171,2.118504493679558,2.103804379960895,4.35785552459192
Germania,168.90,.1023826649119399,3.049500461439032,2.737284477546714,5.504157780666924,5.32538802516239
Kriemhild,40.802,.1202395509548657,2.864408082620997,2.519992941015161,11.35393424211714,4.84797685806886
Ida,32,.0413593043107298,2.863981350580495,2.745529074361582,1.129965791548846,4.84689354000904
Vera,75.949,.1947052723669754,3.105151199991778,2.500561889856739,5.176041460767117,5.47182665451151
Asporina,50.891,.1100541711985927,2.693298594324647,2.396889849735913,15.62602099031706,4.42012914886165
Eukrate,130.935,.2437468664521859,2.743587895082853,2.074846942820259,24.96300420586129,4.54450430681973
Lameia,50.120,.06591341681643884,2.470488339847253,2.307650012162749,4.060865965454744,3.88313433458354
Ilse,34.83,.2178378951380253,2.377220891684767,1.859372096362018,9.619528166796195,3.66532517438239
Bettina,120.995,.1338888370478335,3.146143823335837,2.724910285644177,12.82301817609607,5.58053788092106
Sophia,27.495,.09879789795842482,3.096486117196296,2.790559797759857,10.51014559283668,5.44893852368943
Clementina,65.344,.06778163743109855,3.164588443002054,2.950087456539844,10.0478936082342,5.62968452762167
Mathilde,52.8,.2632006621238338,2.650680207413867,1.953019421743996,6.740786563458271,4.31563001670184
Oppavia,56.939,.07754163105059705,2.74581103481377,2.532896368617583,9.472014762659528,4.55002906937367
Walpurga,66.634,.06632020561845887,2.999027527791146,2.800131405492619,13.32806104169597,5.19372416043289
Silesia,72.66,.1113994137775372,3.120825085582099,2.77316700054602,3.634981070603325,5.51330913830936
Tyche,64.78,.2038589776384781,2.616388209978618,2.083013984387009,14.32334513947241,4.2321541457733
Aletheia,174.318,.1283583267996264,3.133226150992197,2.731050484766005,10.81673781956728,5.54620370030773
Huberta,101.539,.1146590343455365,3.444774187268111,3.049799705417519,6.415578106847312,6.39365708173665
Prymno,50.011,.08924332059067205,2.331453336348708,2.123386698810748,3.635843154401196,3.55998602878896
Dresda,23.952,.07717775385845009,2.885961937845183,2.663229877761312,1.320383380487566,4.90279913464245
Libussa,62.969,.1370609627282517,2.797687287811059,2.414233574731083,10.42533009053715,4.67958086553759
Anna,22.767,.2671704311766187,2.420368510003578,1.773717611579612,25.64089437547165,3.76556755369666
Aline,109.494,.1559423978103175,2.804961996958988,2.367549497386387,13.39945607747636,4.69784490286146
Tirza,55.998,.09848351255789659,2.77476696490872,2.501498167674896,6.003062529677917,4.62219193323603
Adorea,144.585,.1376252075476129,3.094412338324374,2.668543198024588,2.439542870369427,5.44346554512374
Justitia,50.728,.2135535028421655,2.616822276053598,2.057990712686944,5.47797794968056,4.23320737865476
Anahita,51.400,.150105438963901,2.198197547299592,1.868236139532816,2.368104729152127,3.25917950534261
Penthesilea,65.901,.1036834431669142,3.00455869205438,2.693035701665101,3.539055966735184,5.20809911167873
Antonia,26.870,.02669300282412208,2.777308161634682,2.70317346703271,4.439624338769737,4.62854305463014
Atropos,29.768,.1605534625036146,2.394715322021217,2.010235485360253,20.45421429301793,3.70586028294528
Philagoria,27.307,.1197780770681421,3.044472705932479,2.679811619529444,3.677335576760316,5.31222338871138
Sapientia,103,.1639329396150354,2.771766902746556,2.317383006451651,4.763078663182943,4.61469772862451
Adelheid,114.723,.06784335278681518,3.118084127446075,2.906542845968782,21.6138001038689,5.5060473899485
Elvira,30.422,.09169411849727784,2.885140541255571,2.620590122584382,1.162443954227045,4.90070614657852
Paulina,32.773,.1320969647811333,2.755900546083073,2.391854448706832,7.817465627836814,4.57513078713095
Thule,126.59,.03275736868051171,4.316894075432581,4.175483984648919,2.336554191749297,8.96943921156002
Philia,45.69,.1089162524049622,2.943226921730125,2.622661675437886,7.441465634899195,5.04944705989452
Clorinde,39.03,.08046889605651435,2.339019064197344,2.150800782246242,9.032896549783349,3.57732868184373
Emma,132.385,.1460200029573521,3.051636358333385,2.606036408264782,7.977410566362564,5.33098392751686
Amalia,52.95,.2216693274880468,2.35902027753822,1.836097839085657,8.057075134683544,3.62331184071481
Regina,47.156,.2063968395068825,3.084608825692577,2.447955312954593,17.6121951382184,5.41761760303057
Iclea,94.30,.02883491850851447,3.193726427842656,3.101635586557324,17.90217485972913,5.7076163105037
Nephthys,59.615,.02357908941440585,2.352573802366452,2.297102254326465,10.03441444680359,3.60846990050677
Glauke,28.981,.2048694879654565,2.760827831284573,2.195218447128521,4.335502665184022,4.58740611075692
Nenetta,37.586,.2027923110406962,2.878362976558709,2.294653096528391,6.693601691972851,4.88344771235457
Ludovica,30.864,.03436302806849097,2.529328977226538,2.442413574587655,14.89770523203441,4.02268644026657
Brasilia,57.486,.1066334146473145,2.860626217916562,2.555587876270487,15.58250140175742,4.83837888581609
Felicia,51.865,.233641823937183,3.157852309491857,2.420045936177933,6.263193022274782,5.61171910188519
Theresia,28.340,.1718127613263012,2.795413915656192,2.315126131757334,2.708081913043277,4.67387815489869
Caecilia,39.48,.1426356672198131,3.163290044598149,2.712092058477099,7.55239419802104,5.62622017970188
Baptistina,21.135,.09551288465054948,2.263658655074993,2.047450087064597,6.288069330838844,3.40584289008978
Geraldina,67.373,.05685255760314656,3.206294287539023,3.024008256864071,.7321150598562907,5.74134010291295
Bavaria,53.042,.06697867285222737,2.72445692578526,2.541976416653104,4.894878123506263,4.49705419397494
Clarissa,38.53,.1116995798615788,2.405863152535534,2.137129249192861,3.413494597472354,3.7317675445153
Josephina,124.923,.06161528979487309,3.121899034818517,2.92954232107784,6.872857556421527,5.51615527194597
Olga,65.990,.2223399034473755,2.402521571157801,1.868345156996339,15.85323622878218,3.7239954852952
Gordonia,47.739,.1943687861727546,3.091627655540165,2.490711740834704,4.450102682929217,5.43611928078433
Unitas,47.200,.151470263458334,2.357488211818614,2.000398851274531,7.2781206760928,3.61978267406098
Nike,61.313,.1433621278713762,2.90631186113969,2.489656808468885,6.125981091964007,4.95474746073167
Polyxo,128.578,.04024062584152575,2.749049724445381,2.638426243064225,4.361473807928979,4.55808159534182
Fraternitas,41.075,.1140057355016783,2.666447689172483,2.362457359191624,3.715633688525895,4.35419429382157
Margarita,33.708,.1133915275522211,2.76294099212615,2.449646892492316,3.171958769506558,4.59267397728115
Claudia,26.300,.002208647385155103,2.896945441427327,2.890547110453181,3.227263725356679,4.93081463687833
Pierretta,46.191,.1590806032334139,2.783395513356307,2.340611276054408,9.028864045151913,4.64376877024068
Chaldaea,77.853,.1808590542975519,2.375062643762814,1.945511060114428,11.65354667471698,3.66033475593044
Rosalia,60.689,.1749394365709959,3.158032903780736,2.605568406920668,12.55112397521568,5.61220050133516
Goberta,56.067,.1359519266387055,3.177919660845607,2.745875360250625,2.339073127078086,5.66529557311423
Magdalena,85,.08485685571794112,3.193873945911042,2.922851845301578,10.65688158996981,5.70801176684986
Leona,49.943,.2172423174313563,3.405303377894897,2.665527380524184,10.56357090748967,6.28408305061506
Katharina,23.362,.1169210237961756,3.011642001712488,2.6595177355647,9.379006615170818,5.22652726530925
Florentina,27.974,.0465440262704547,2.884285506459092,2.750039246074969,2.587560333637454,4.89852776198064
Phaeo,69.855,.2462776937392617,2.781262852264661,2.09629985132624,8.05406554771041,4.63843265058081
Brucia,27.714,.3005028908982124,2.382045038270711,1.66623361802062,24.22962892398088,3.67648802021282
Bamberga,220.691,.3404644984533435,2.681401354567029,1.76847938723225,11.10087043499299,4.39087363702912
Heidelberga,75.72,.1589294786200501,3.21049630465018,2.700253800840529,8.554492838703654,5.75263029174252
Tamara,93.00,.189968194297276,2.317699675180729,1.877410452963263,23.7300679432591,3.52853103918574
Columbia,30.291,.06125132586514811,2.776966405820595,2.606873531581109,7.142140289184959,4.62768874746775
Gudrun,145.680,.1056365932343042,3.109820288789535,2.781309467910889,16.11649422763656,5.4841729355081
Svea,81.057,.02478664485759714,2.47653122214145,2.415146322259479,15.88058361620329,3.89739042316722
Etheridgea,74.92,.09981178585826435,3.023921939114842,2.722098890075805,6.053733631399054,5.2585264909745
Siri,40.37,.08802320143104357,2.774719402589478,2.53047971770072,2.845984602038722,4.62207309016072
Badenia,72.199,.1588760807009992,3.138930947007184,2.640229900555607,3.749207874840379,5.56135790092646
Chicago,198.770,.02273642172999365,3.893549781675234,3.805024391812341,4.641597129550384,7.68292864997629
